author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5000730708,Underwater Vehicles and Communication Systems,1970,2014,2015,2026,0,1,0,2,Emerging
A5000730897,Advancements in Solid Oxide Fuel Cells,1970,2014,2015,2026,1,0,19,0,Declining
A5000730897,Catalytic Processes in Materials Science,1970,2014,2015,2026,1,0,19,0,Declining
A5000730897,Electronic and Structural Properties of Oxides,1970,2014,2015,2026,1,0,19,0,Declining
A5000750620,Drilling and Well Engineering,1970,2014,2015,2026,0,2,0,78,Emerging
A5000750620,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,2,0,29,Emerging
A5000750620,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,1,0,15,Emerging
A5000750620,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,2,0,78,Emerging
A5000750620,NMR spectroscopy and applications,1970,2014,2015,2026,0,1,0,15,Emerging
A5000750620,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,64,Emerging
A5000760701,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,12,Emerging
A5000760701,"Grouting, Rheology, and Soil Mechanics",1970,2014,2015,2026,0,1,0,12,Emerging
A5000760701,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,12,Emerging
A5000771580,Geological and Geochemical Analysis,1970,2014,2015,2026,1,0,6,0,Declining
A5000771580,Geology and Paleoclimatology Research,1970,2014,2015,2026,1,0,6,0,Declining
A5000771580,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,1,0,6,0,Declining
A5000775410,Algal biology and biofuel production,1970,2014,2015,2026,0,2,0,0,Emerging
A5000775410,Solar-Powered Water Purification Methods,1970,2014,2015,2026,0,1,0,0,Emerging
A5000775410,Water Quality Monitoring and Analysis,1970,2014,2015,2026,0,2,0,0,Emerging
A5000789322,Atmospheric Ozone and Climate,1970,2014,2015,2026,0,1,0,26,Emerging
A5000789322,Photochemistry and Electron Transfer Studies,1970,2014,2015,2026,0,1,0,26,Emerging
A5000789322,Spectroscopy and Laser Applications,1970,2014,2015,2026,0,1,0,26,Emerging
A5000790686,Atmospheric and Environmental Gas Dynamics,1970,2014,2015,2026,0,1,0,9,Emerging
A5000790686,Carbon Dioxide Capture Technologies,1970,2014,2015,2026,0,1,0,0,Emerging
A5000790686,Chemical Looping and Thermochemical Processes,1970,2014,2015,2026,0,1,0,0,Emerging
A5000790686,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,0,4,0,1,Emerging
A5000790686,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,0,Emerging
A5000790686,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,3,0,3,Emerging
A5000790686,Geological and Geophysical Studies,1970,2014,2015,2026,0,4,0,2,Emerging
A5000790686,Geomagnetism and Paleomagnetism Studies,1970,2014,2015,2026,0,2,0,2,Emerging
A5000790686,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,3,0,2,Emerging
A5000790686,Geothermal Energy Systems and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5000790686,"Graphite, nuclear technology, radiation studies",1970,2014,2015,2026,0,1,0,1,Emerging
A5000790686,Groundwater and Isotope Geochemistry,1970,2014,2015,2026,0,2,0,9,Emerging
A5000790686,Hybrid Renewable Energy Systems,1970,2014,2015,2026,0,1,0,1,Emerging
A5000790686,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5000790686,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,8,0,12,Emerging
A5000790686,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,0,Emerging
A5000790686,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,0,1,0,0,Emerging
A5000790686,Radioactive element chemistry and processing,1970,2014,2015,2026,0,1,0,1,Emerging
A5000790686,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,2,Emerging
A5000790686,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5000810571,Design Education and Practice,1970,2014,2015,2026,0,1,0,0,Emerging
A5000810571,Manufacturing Process and Optimization,1970,2014,2015,2026,0,1,0,0,Emerging
A5000810571,Mechanical and Thermal Properties Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5000819363,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5000819363,Mineral Processing and Grinding,1970,2014,2015,2026,0,1,0,0,Emerging
A5000819363,Soil Geostatistics and Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5000832386,Chalcogenide Semiconductor Thin Films,1970,2014,2015,2026,0,1,0,21,Emerging
A5000832386,Electronic and Structural Properties of Oxides,1970,2014,2015,2026,0,1,0,67,Emerging
A5000832386,Luminescence Properties of Advanced Materials,1970,2014,2015,2026,0,1,0,101,Emerging
A5000832386,Optical properties and cooling technologies in crystalline materials,1970,2014,2015,2026,0,2,0,313,Emerging
A5000832386,Perovskite Materials and Applications,1970,2014,2015,2026,0,4,0,401,Emerging
A5000832386,Quantum Dots Synthesis And Properties,1970,2014,2015,2026,0,1,0,212,Emerging
A5000832386,Solid-state spectroscopy and crystallography,1970,2014,2015,2026,0,2,0,88,Emerging
A5000873667,Drilling and Well Engineering,1970,2014,2015,2026,0,2,0,11,Emerging
A5000873667,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,9,Emerging
A5000873667,Oil and Gas Production Techniques,1970,2014,2015,2026,0,2,0,11,Emerging
A5000873667,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,2,Emerging
A5000873896,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,1,0,0,Emerging
A5000873896,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5000873896,Seismology and Earthquake Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5000915808,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,1,Emerging
A5000915808,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,1,Emerging
A5000915808,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,1,Emerging
A5000919565,Geophysical Methods and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5000919565,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5000919565,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5000935154,Atmospheric and Environmental Gas Dynamics,1970,2014,2015,2026,0,2,0,200,Emerging
A5000935154,Geological Studies and Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5000935154,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,2,0,200,Emerging
A5000935154,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,200,Emerging
A5000940578,Algal biology and biofuel production,1970,2014,2015,2026,0,1,0,1,Emerging
A5000940578,Diatoms and Algae Research,1970,2014,2015,2026,0,1,0,1,Emerging
A5000940578,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,2,0,0,Emerging
A5000940578,Isotope Analysis in Ecology,1970,2014,2015,2026,0,2,0,0,Emerging
A5000940578,Marine and coastal ecosystems,1970,2014,2015,2026,0,1,0,0,Emerging
A5000940578,Mass Spectrometry Techniques and Applications,1970,2014,2015,2026,0,1,0,1,Emerging
A5000940578,Metabolomics and Mass Spectrometry Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5000940578,Polar Research and Ecology,1970,2014,2015,2026,0,1,0,0,Emerging
A5000959393,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,14,Emerging
A5000959393,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,14,Emerging
A5000959393,Mineral Processing and Grinding,1970,2014,2015,2026,0,1,0,14,Emerging
A5000993878,Iron and Steelmaking Processes,1970,2014,2015,2026,0,1,0,3,Emerging
A5000993878,Metal Extraction and Bioleaching,1970,2014,2015,2026,0,1,0,3,Emerging
A5000993878,Minerals Flotation and Separation Techniques,1970,2014,2015,2026,0,1,0,3,Emerging
A5000998216,Perovskite Materials and Applications,1970,2014,2015,2026,0,2,0,92,Emerging
A5000998216,Quantum Dots Synthesis And Properties,1970,2014,2015,2026,0,2,0,92,Emerging
A5000998216,ZnO doping and properties,1970,2014,2015,2026,0,1,0,74,Emerging
A5001016226,Drilling and Well Engineering,1970,2014,2015,2026,0,2,0,92,Emerging
A5001016226,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,72,Emerging
A5001016226,Oil and Gas Production Techniques,1970,2014,2015,2026,0,2,0,92,Emerging
A5001016226,Tunneling and Rock Mechanics,1970,2014,2015,2026,0,1,0,20,Emerging
A5001033968,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5001033968,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5001033968,Geological and Geophysical Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5001042698,Advanced battery technologies research,1970,2014,2015,2026,0,1,0,54,Emerging
A5001042698,Conducting polymers and applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5001042698,Electrocatalysts for Energy Conversion,1970,2014,2015,2026,0,2,0,54,Emerging
A5001042698,Fuel Cells and Related Materials,1970,2014,2015,2026,0,2,0,54,Emerging
A5001049181,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,2,Emerging
A5001049181,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,1,1,9,2,Declining
A5001049181,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,1,0,9,0,Declining
A5001049181,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,1,1,9,2,Declining
A5001052278,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5001052278,Geological and Geophysical Studies,1970,2014,2015,2026,0,2,0,1,Emerging
A5001052278,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,1,0,9,Emerging
A5001052278,Global Energy and Sustainability Research,1970,2014,2015,2026,0,1,0,0,Emerging
A5001052278,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,3,0,1,Emerging
A5001052278,Marine and environmental studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5001052278,Marine Biology and Ecology Research,1970,2014,2015,2026,0,1,0,9,Emerging
A5001052278,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,0,3,0,10,Emerging
A5001054886,Advancements in Solid Oxide Fuel Cells,1970,2014,2015,2026,0,1,0,3,Emerging
A5001054886,Ammonia Synthesis and Nitrogen Reduction,1970,2014,2015,2026,0,1,0,3,Emerging
A5001054886,Carbon Dioxide Capture Technologies,1970,2014,2015,2026,0,1,0,3,Emerging
A5001062142,Spectroscopy and Chemometric Analyses,1970,2014,2015,2026,1,0,0,0,Declining
A5001069613,Big Data Technologies and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5001069613,Blockchain Technology Applications and Security,1970,2014,2015,2026,0,1,0,0,Emerging
A5001069613,Complex Systems and Time Series Analysis,1970,2014,2015,2026,0,7,0,61,Emerging
A5001069613,COVID-19 epidemiological studies,1970,2014,2015,2026,0,2,0,26,Emerging
A5001069613,COVID-19 Pandemic Impacts,1970,2014,2015,2026,0,1,0,8,Emerging
A5001069613,Financial Risk and Volatility Modeling,1970,2014,2015,2026,0,5,0,49,Emerging
A5001069613,Forecasting Techniques and Applications,1970,2014,2015,2026,0,1,0,8,Emerging
A5001069613,Fractional Differential Equations Solutions,1970,2014,2015,2026,0,2,0,11,Emerging
A5001069613,Probabilistic and Robust Engineering Design,1970,2014,2015,2026,0,1,0,0,Emerging
A5001069613,Statistical Distribution Estimation and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5001069613,Statistical Mechanics and Entropy,1970,2014,2015,2026,0,4,0,32,Emerging
A5001069613,Stock Market Forecasting Methods,1970,2014,2015,2026,0,1,0,1,Emerging
A5001069613,Theoretical and Computational Physics,1970,2014,2015,2026,0,2,0,11,Emerging
A5001093117,Corrosion Behavior and Inhibition,1970,2014,2015,2026,0,1,0,16,Emerging
A5001093117,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,13,Emerging
A5001093117,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,6,0,84,Emerging
A5001093117,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,3,0,40,Emerging
A5001093117,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,2,0,19,Emerging
A5001093117,NMR spectroscopy and applications,1970,2014,2015,2026,0,1,0,9,Emerging
A5001093117,Petroleum Processing and Analysis,1970,2014,2015,2026,0,6,0,84,Emerging
A5001093117,Pickering emulsions and particle stabilization,1970,2014,2015,2026,0,1,0,14,Emerging
A5001106542,Forensic Entomology and Diptera Studies,1970,2014,2015,2026,0,1,0,26,Emerging
A5001106542,Species Distribution and Climate Change,1970,2014,2015,2026,0,1,0,26,Emerging
A5001106542,Zoonotic diseases and public health,1970,2014,2015,2026,0,1,0,26,Emerging
A5001126788,Advanced Photocatalysis Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5001126788,Ammonia Synthesis and Nitrogen Reduction,1970,2014,2015,2026,0,1,0,0,Emerging
A5001126788,Electrocatalysts for Energy Conversion,1970,2014,2015,2026,0,1,0,0,Emerging
A5001137163,Additive Manufacturing and 3D Printing Technologies,1970,2014,2015,2026,1,0,10,0,Declining
A5001137163,Bone Tissue Engineering Materials,1970,2014,2015,2026,1,0,10,0,Declining
A5001137163,Dental materials and restorations,1970,2014,2015,2026,1,0,10,0,Declining
A5001138137,Geological formations and processes,1970,2014,2015,2026,0,1,0,0,Emerging
A5001138137,Geological Modeling and Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5001138525,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,0,1,0,0,Emerging
A5001138525,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5001138525,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5001138525,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5001138525,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,0,Emerging
A5001138525,NMR spectroscopy and applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5001146713,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,2,Emerging
A5001146713,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,2,Emerging
A5001146713,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,2,Emerging
A5001146713,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,2,Emerging
A5001146713,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,2,Emerging
A5001146713,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,2,Emerging
A5001151503,2D Materials and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5001151503,Advanced Condensed Matter Physics,1970,2014,2015,2026,0,1,0,0,Emerging
A5001151503,Boron and Carbon Nanomaterials Research,1970,2014,2015,2026,0,2,0,26,Emerging
A5001151503,Diamond and Carbon-based Materials Research,1970,2014,2015,2026,0,1,0,16,Emerging
A5001151503,GaN-based semiconductor devices and materials,1970,2014,2015,2026,0,1,0,9,Emerging
A5001151503,Graphene research and applications,1970,2014,2015,2026,0,1,0,16,Emerging
A5001151503,Image Processing and 3D Reconstruction,1970,2014,2015,2026,0,1,0,0,Emerging
A5001151503,Industrial Vision Systems and Defect Detection,1970,2014,2015,2026,0,1,0,0,Emerging
A5001151503,Machine Learning in Materials Science,1970,2014,2015,2026,0,2,0,19,Emerging
A5001151503,Metal and Thin Film Mechanics,1970,2014,2015,2026,0,1,0,9,Emerging
A5001151503,Neural Networks and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5001151503,Perovskite Materials and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5001151503,X-ray Diffraction in Crystallography,1970,2014,2015,2026,0,1,0,10,Emerging
A5001161612,Groundwater and Isotope Geochemistry,1970,2014,2015,2026,0,1,0,105,Emerging
A5001161612,Hydrological Forecasting Using AI,1970,2014,2015,2026,0,1,0,105,Emerging
A5001161612,Hydrology and Watershed Management Studies,1970,2014,2015,2026,0,1,0,105,Emerging
A5001162057,Intellectual Capital and Performance Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5001164203,Advanced Wireless Network Optimization,1970,2014,2015,2026,0,1,0,1,Emerging
A5001164203,Cooperative Communication and Network Coding,1970,2014,2015,2026,0,1,0,1,Emerging
A5001164203,Wireless Communication Networks Research,1970,2014,2015,2026,0,1,0,1,Emerging
A5001203446,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,5,Emerging
A5001203446,Radiation Dose and Imaging,1970,2014,2015,2026,0,1,0,5,Emerging
A5001203446,Radioactivity and Radon Measurements,1970,2014,2015,2026,0,1,0,5,Emerging
A5001206186,Dye analysis and toxicity,1970,2014,2015,2026,1,0,16,0,Declining
A5001206186,Water Quality Monitoring and Analysis,1970,2014,2015,2026,1,0,16,0,Declining
A5001206186,Water Quality Monitoring Technologies,1970,2014,2015,2026,1,0,16,0,Declining
A5001217826,Groundwater flow and contamination studies,1970,2014,2015,2026,0,1,0,21,Emerging
A5001217826,High-pressure geophysics and materials,1970,2014,2015,2026,0,1,0,23,Emerging
A5001217826,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,2,0,44,Emerging
A5001217826,Seismic Waves and Analysis,1970,2014,2015,2026,0,2,0,44,Emerging
A5001220027,Aquatic Invertebrate Ecology and Behavior,1970,2014,2015,2026,0,1,0,0,Emerging
A5001220027,Marine Biology and Ecology Research,1970,2014,2015,2026,0,1,0,0,Emerging
A5001220027,Species Distribution and Climate Change,1970,2014,2015,2026,0,1,0,0,Emerging
A5001227845,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5001227845,Geological Modeling and Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5001227845,Image Processing and 3D Reconstruction,1970,2014,2015,2026,0,1,0,0,Emerging
A5001248405,Drilling and Well Engineering,1970,2014,2015,2026,1,0,9,0,Declining
A5001248405,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,1,0,9,0,Declining
A5001248405,Rock Mechanics and Modeling,1970,2014,2015,2026,1,0,9,0,Declining
A5001270598,Agricultural Science and Fertilization,1970,2014,2015,2026,1,0,6,0,Declining
A5001270598,Banana Cultivation and Research,1970,2014,2015,2026,1,0,6,0,Declining
A5001270598,Soil and Land Suitability Analysis,1970,2014,2015,2026,1,0,6,0,Declining
A5001270995,Belt Conveyor Systems Engineering,1970,2014,2015,2026,0,2,0,3,Emerging
A5001270995,Geomechanics and Mining Engineering,1970,2014,2015,2026,0,2,0,3,Emerging
A5001270995,Mining Techniques and Economics,1970,2014,2015,2026,0,2,0,3,Emerging
A5001273339,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5001273339,Geological Formations and Processes Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5001273339,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,0,Emerging
A5001311293,Arsenic contamination and mitigation,1970,2014,2015,2026,0,1,0,65,Emerging
A5001311293,Environmental remediation with nanomaterials,1970,2014,2015,2026,0,1,0,65,Emerging
A5001311293,Heavy Metal Exposure and Toxicity,1970,2014,2015,2026,0,1,0,65,Emerging
A5001320153,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,53,Emerging
A5001320153,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,53,Emerging
A5001320153,High-pressure geophysics and materials,1970,2014,2015,2026,0,1,0,53,Emerging
A5001329462,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,2,Emerging
